"station","hour","output","input","net","lon","lat","type","loctype","address","north","south","east","west","postal_code","country","administrative_area_level_2","administrative_area_level_1","locality","street","streetNo","point_of_interest","query"
"11th & Kenyon St NW","10",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","20",4,4,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","07",6,2,-4,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","18",3,5,2,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","22",0,1,1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","19",0,5,5,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","12",1,0,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","03",1,0,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","17",1,5,4,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","05",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","16",0,1,1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","08",11,1,-10,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","14",2,1,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","09",6,0,-6,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","15",0,1,1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"11th & Kenyon St NW","02",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th+and+Kenyon+St+NW,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","02",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","23",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","16",1,0,-1,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","18",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","22",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","14",1,0,-1,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","07",1,0,-1,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","01",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","13",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","08",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","06",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","20",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","00",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","15",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","12",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","09",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","21",0,2,2,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","11",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","04",1,0,0,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
"12th & Army Navy Dr","19",0,2,2,-77.0519827,38.8629306,"intersection","approximate","crystal city shops, army navy drive & 12th street south, arlington, va 22202, usa",38.8642795802915,38.8615816197085,-77.0506337197085,-77.0533316802915,"22202","united states","arlington county","virginia","arlington","army navy drive",,,"12th+and+Army+Navy+Dr,+Washington,+District+of+Columbia,+USA."
